"","x"
"1",0
"2",0.502638522427441
"3",0.502638522427441
"4",0.502638522427441
"5",0.502638522427441
"6",0.503382949932341
"7",0.504672897196262
"8",0.519230769230769
"9",0.526048284625159
"10",0.525096525096525
"11",0.525096525096525
"12",0.514954486345904
"13",0.508474576271186
"14",0.488559892328398
"15",0.494594594594595
"16",0.491275167785235
"17",0.493927125506073
"18",0.504032258064516
"19",0.499334221038615
"20",0.491059147180193
"21",0.488372093023256
"22",0.483193277310924
"23",0.476902173913043
"24",0.476519337016575
"25",0.489451476793249
"26",0.489270386266094
"27",0.483594864479315
"28",0.480349344978166
"29",0.492732558139535
"30",0.494704992435703
"31",0.504424778761062
"32",0.502915451895044
"33",0.490166414523449
"34",0.494117647058824
"35",0.491729323308271
"36",0.490427098674521
"37",0.473684210526316
"38",0.5
"39",0.496493688639551
"40",0.495302013422819
"41",0.492715231788079
"42",0.492063492063492
"43",0.499323410013532
"44",0.504201680672269
"45",0.502840909090909
"46",0.483870967741935
"47",0.48766328011611
"48",0.486725663716814
"49",0.48567335243553
"50",0.494366197183099
"51",0.507042253521127
"52",0.502890173410405
"53",0.500719424460432
"54",0.51271186440678
"55",0.513437057991513
"56",0.520661157024793
"57",0.521557719054242
"58",0.524271844660194
"59",0.524271844660194
"60",0.526530612244898
"61",0.527967257844475
"62",0.524355300859599
"63",0.520661157024793
"64",0.509352517985612
"65",0.520547945205479
"66",0.508474576271186
"67",0.51063829787234
"68",0.516499282639885
"69",0.512630014858841
"70",0.518301610541728
"71",0.524663677130045
"72",0.526002971768202
"73",0.520958083832335
"74",0.512743628185907
"75",0.52833078101072
"76",0.531297709923664
"77",0.531297709923664
"78",0.541284403669725
"79",0.547140649149923
"80",0.552748885586924
"81",0.557833089311859
"82",0.559471365638767
"83",0.558441558441558
"84",0.558739255014327
"85",0.552173913043478
"86",0.549715909090909
"87",0.562758620689655
"88",0.558333333333333
"89",0.55755894590846
"90",0.553719008264463
"91",0.551104972375691
"92",0.545454545454545
"93",0.54232424677188
"94",0.548158640226629
"95",0.552173913043478
"96",0.549107142857143
"97",0.549167927382753
"98",0.545454545454545
"99",0.545038167938931
"100",0.547140649149923
"101",0.542857142857143
"102",0.539808917197452
"103",0.536945812807882
"104",0.54228855721393
"105",0.538983050847458
"106",0.541155866900175
"107",0.537542662116041
"108",0.539792387543253
"109",0.538732394366197
"110",0.527173913043478
"111",0.527173913043478
"112",0.532608695652174
"113",0.531021897810219
"114",0.532347504621072
"115",0.518026565464896
"116",0.507782101167315
"117",0.515444015444015
"118",0.51394422310757
"119",0.5010183299389
"120",0.507042253521127
"121",0.51129363449692
"122",0.507128309572301
"123",0.512922465208748
"124",0.512922465208748
"125",0.516634050880626
"126",0.506717850287908
"127",0.51
"128",0.51219512195122
"129",0.507216494845361
"130",0.50501002004008
"131",0.505070993914807
"132",0.503030303030303
"133",0.503030303030303
"134",0.50501002004008
"135",0.508771929824561
"136",0.512770137524558
"137",0.528046421663443
"138",0.544378698224852
"139",0.558823529411765
"140",0.563953488372093
"141",0.57
"142",0.573804573804574
"143",0.57051282051282
"144",0.56953642384106
"145",0.574031890660592
"146",0.576923076923077
"147",0.569794050343249
"148",0.559090909090909
"149",0.550884955752212
"150",0.550884955752212
"151",0.55829596412556
"152",0.555555555555556
"153",0.554794520547945
"154",0.554794520547945
"155",0.562091503267974
"156",0.569296375266525
"157",0.569296375266525
"158",0.571734475374732
"159",0.581699346405229
"160",0.58021978021978
"161",0.58021978021978
"162",0.584745762711864
"163",0.5875
"164",0.592592592592593
"165",0.601214574898785
"166",0.612
"167",0.596311475409836
"168",0.597510373443983
"169",0.598765432098765
"170",0.58985200845666
"171",0.572614107883817
"172",0.566265060240964
"173",0.567404426559356
"174",0.564853556485356
"175",0.554414784394251
"176",0.558415841584158
"177",0.559118236472946
"178",0.559118236472946
"179",0.549382716049383
"180",0.549382716049383
"181",0.55078125
"182",0.555555555555556
"183",0.567415730337079
"184",0.558011049723757
"185",0.56353591160221
"186",0.55410447761194
"187",0.558011049723757
"188",0.562152133580705
"189",0.563176895306859
"190",0.565140845070423
"191",0.565140845070423
"192",0.571174377224199
"193",0.562162162162162
"194",0.558394160583942
"195",0.556363636363636
"196",0.554945054945055
"197",0.556985294117647
"198",0.552486187845304
"199",0.566844919786096
"200",0.567857142857143
"201",0.565934065934066
"202",0.574817518248175
"203",0.568421052631579
"204",0.563478260869565
"205",0.562822719449225
"206",0.563451776649746
"207",0.559931506849315
"208",0.567567567567568
"209",0.566037735849057
"210",0.569491525423729
"211",0.566326530612245
"212",0.564935064935065
"213",0.551724137931034
"214",0.56
"215",0.575206611570248
"216",0.575206611570248
"217",0.566129032258065
"218",0.580188679245283
"219",0.582159624413146
"220",0.583333333333333
"221",0.579034941763727
"222",0.57843137254902
"223",0.576547231270358
"224",0.569051580698835
"225",0.569051580698835
"226",0.585976627712855
"227",0.57672849915683
"228",0.572139303482587
"229",0.572139303482587
"230",0.577114427860697
"231",0.578073089700997
"232",0.577702702702703
"233",0.571678321678322
"234",0.570422535211268
"235",0.568306010928962
"236",0.568306010928962
"237",0.5625
"238",0.561111111111111
"239",0.567567567567568
"240",0.579044117647059
"241",0.584973166368515
"242",0.587412587412587
"243",0.586620926243568
"244",0.576923076923077
"245",0.576923076923077
"246",0.566724436741768
"247",0.570422535211268
"248",0.561818181818182
"249",0.561818181818182
"250",0.556756756756757
"251",0.556756756756757
"252",0.559139784946237
"253",0.566546762589928
"254",0.564195298372514
"255",0.564195298372514
"256",0.564195298372514
"257",0.552919708029197
"258",0.559502664298401
"259",0.573451327433628
"260",0.568141592920354
"261",0.568141592920354
"262",0.568141592920354
"263",0.567567567567568
"264",0.577570093457944
"265",0.576271186440678
"266",0.574585635359116
"267",0.57243816254417
"268",0.57243816254417
"269",0.579130434782609
"270",0.56283185840708
"271",0.558510638297872
"272",0.549909255898367
"273",0.542961608775137
"274",0.530685920577617
"275",0.523897058823529
"276",0.52622061482821
"277",0.528776978417266
"278",0.528776978417266
"279",0.527102803738318
"280",0.52046783625731
"281",0.514285714285714
"282",0.505882352941176
"283",0.505882352941176
"284",0.507874015748031
"285",0.504892367906067
"286",0.498997995991984
"287",0.488933601609658
"288",0.483870967741935
"289",0.476987447698745
"290",0.484848484848485
"291",0.48406374501992
"292",0.488235294117647
"293",0.488235294117647
"294",0.488235294117647
"295",0.497076023391813
"296",0.496197718631179
"297",0.497175141242938
"298",0.502762430939227
"299",0.500907441016334
"300",0.505555555555556
"301",0.512867647058823
"302",0.512867647058823
"303",0.502762430939227
"304",0.500907441016334
"305",0.507434944237918
"306",0.507434944237918
"307",0.503690036900369
"308",0.503690036900369
"309",0.50994575045208
"310",0.511545293072824
"311",0.502732240437158
"312",0.49811320754717
"313",0.493230174081238
"314",0.496153846153846
"315",0.496153846153846
"316",0.499009900990099
"317",0.495145631067961
"318",0.500948766603416
"319",0.498069498069498
"320",0.493975903614458
"321",0.50395256916996
"322",0.511904761904762
"323",0.507692307692308
"324",0.507604562737643
"325",0.506958250497018
"326",0.49601593625498
"327",0.5
"328",0.498
"329",0.513618677042802
"330",0.517441860465116
"331",0.507042253521127
"332",0.493827160493827
"333",0.500994035785288
"334",0.505882352941176
"335",0.508982035928144
"336",0.507306889352818
"337",0.51394422310757
"338",0.514792899408284
"339",0.514792899408284
"340",0.502040816326531
"341",0.495918367346939
"342",0.501006036217304
"343",0.506024096385542
"344",0.51394422310757
"345",0.514450867052023
"346",0.512476007677543
"347",0.512476007677543
"348",0.513011152416357
"349",0.515267175572519
"350",0.5
"351",0.499021526418787
"352",0.481927710843373
"353",0.488372093023256
"354",0.48991935483871
"355",0.493150684931507
"356",0.486815415821501
"357",0.483673469387755
"358",0.491329479768786
"359",0.483516483516484
"360",0.488495575221239
"361",0.492779783393502
"362",0.506216696269982
"363",0.50261780104712
"364",0.499151103565365
"365",0.498338870431894
"366",0.492537313432836
"367",0.505460218408736
"368",0.509863429438543
"369",0.515060240963855
"370",0.512743628185907
"371",0.506134969325153
"372",0.506976744186047
"373",0.515151515151515
"374",0.512820512820513
"375",0.512301013024602
"376",0.510729613733906
"377",0.510548523206751
"378",0.498529411764706
"379",0.502202643171806
"380",0.508029197080292
"381",0.508891928864569
"382",0.500689655172414
"383",0.505479452054794
"384",0.503410641200546
"385",0.513368983957219
"386",0.516556291390728
"387",0.517647058823529
"388",0.513157894736842
"389",0.5
"390",0.5
"391",0.504563233376793
"392",0.504
"393",0.50197628458498
"394",0.50065703022339
"395",0.497991967871486
"396",0.511502029769959
"397",0.515950069348128
"398",0.526315789473684
"399",0.525974025974026
"400",0.521739130434783
"401",0.515436241610738
"402",0.516971279373368
"403",0.513833992094862
"404",0.513833992094862
"405",0.513586956521739
"406",0.521563342318059
"407",0.509668508287293
"408",0.489177489177489
"409",0.477568740955137
"410",0.477568740955137
"411",0.496580027359781
"412",0.503937007874016
"413",0.505221932114883
"414",0.50199203187251
"415",0.498626373626374
"416",0.495934959349593
"417",0.492307692307692
"418",0.493046776232617
"419",0.494464944649447
"420",0.492700729927007
"421",0.501176470588235
"422",0.498281786941581
"423",0.498245614035088
"424",0.493491124260355
"425",0.5
"426",0.505733944954128
"427",0.494033412887828
"428",0.508650519031142
"429",0.510204081632653
"430",0.506993006993007
"431",0.519818799546999
"432",0.528824833702882
"433",0.530944625407166
"434",0.536294691224269
"435",0.528846153846154
"436",0.532004197271773
"437",0.530351437699681
"438",0.542553191489362
"439",0.543991416309013
"440",0.542944785276074
"441",0.539877300613497
"442",0.554347826086957
"443",0.556521739130435
"444",0.564671814671815
"445",0.555
"446",0.551724137931034
"447",0.55019305019305
"448",0.54
"449",0.54
"450",0.526036131774708
"451",0.526717557251908
"452",0.526427061310782
"453",0.525842696629213
"454",0.527252502780868
"455",0.527654867256637
"456",0.526795895096921
"457",0.535242290748899
"458",0.535242290748899
"459",0.542518837459634
"460",0.542826552462527
"461",0.535832414553473
"462",0.537117903930131
"463",0.54140127388535
"464",0.546623794212219
"465",0.549250535331906
"466",0.543991416309013
"467",0.542168674698795
"468",0.541254125412541
"469",0.547566371681416
"470",0.556399132321041
"471",0.548422198041349
"472",0.551871657754011
"473",0.551020408163265
"474",0.54602510460251
"475",0.542056074766355
